opinions,id,text,model_pred
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",780,"I would go for LOCATION1, the previous posters have obviously never been to both areas  I'm currently staying with my Mum in LOCATION1 (I'm a local)",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1443,I would hardly consider LOCATION1 to far out  LOCATION2 is not an unsafe area,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'safety', 'target_entity': 'LOCATION2'}]",1443,I would hardly consider LOCATION1 to far out  LOCATION2 is not an unsafe area,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",1443,I would hardly consider LOCATION1 to far out  LOCATION2 is not an unsafe area,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",935,"I would recommend LOCATION1 because it is 24 hours alive, nice shops and restaurants and ppl never get bored in LOCATION1",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1203,I would recommend LOCATION1 over LOCATION1 ,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",89,"I would say LOCATION1 is quite safe,  a lot of very wealthy people living there",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",89,"I would say LOCATION1 is quite safe,  a lot of very wealthy people living there",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",1205,I would say the most expensive part of London to live is LOCATION1 ,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",821,"I would suggest that living at the LOCATION1 end of bethnal would be properly scummy, it's horribly busy, dirty and overcrowded",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1075,I would think ( but do n't know ) that LOCATION1 is fine,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",1329,I wouldn't live in LOCATION1 (Too dangerous - it's way above the Met average for all types of crime) or LOCATION2 - which is both expensive and well above the Met average for Burglary and Robbery,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION2'}]",1329,I wouldn't live in LOCATION1 (Too dangerous - it's way above the Met average for all types of crime) or LOCATION2 - which is both expensive and well above the Met average for Burglary and Robbery,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION2'}]",1329,I wouldn't live in LOCATION1 (Too dangerous - it's way above the Met average for all types of crime) or LOCATION2 - which is both expensive and well above the Met average for Burglary and Robbery,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1022,I wouldn't recommend LOCATION1 at all,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION2'}]",1367,I'd recommend around LOCATION1/LOCATION2,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1367,I'd recommend around LOCATION1/LOCATION2,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",749,I'd say LOCATION1,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",658,"I'll be bias, I live in LOCATION1, live there all my life and I would pick LOCATION1",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION2'}]",1396,I've been through LOCATION1 and along LOCATION2 on the coach and it looks really nice around there,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1396,I've been through LOCATION1 and along LOCATION2 on the coach and it looks really nice around there,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",558,I've lived in LOCATION1 for long periods and would recommend it,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",92,I've lived in LOCATION2/LOCATION1 area for about a year now and I absolutely love it here,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION2'}]",92,I've lived in LOCATION2/LOCATION1 area for about a year now and I absolutely love it here,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",473,I've lived in the LOCATION1 for years and I love it - I wouldn't want to live anywhere else,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",343,"I've now moved to live closer my job and am living in LOCATION1, but it's well rough, as many parts of inner London are",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",623,I've recently moved away from LOCATION1 and miss it like you wouldn't believe,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",228,I've started thinking about moving to LOCATION1 even though its expensive ,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",392,"I`d go for LOCATION1 ,sounds great",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1129,"Id stay away from LOCATION1, pretty rough",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",1129,"Id stay away from LOCATION1, pretty rough",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",614,If I had the choice I would live just north of LOCATION1 which has some very nice areas and also has easy access to LOCATION2 ,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",504,"If I had the dough, I'd opt for LOCATION1, (where me girlfriend comes from)",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",504,"If I had the dough, I'd opt for LOCATION1, (where me girlfriend comes from)",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",567,If I were you I would try the LOCATION1 area,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",2,"If I were you, I'd look into LOCATION1",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",288,If anything LOCATION1 is the scum of all scum places,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",486,"If it is in your budget then LOCATION1, near LOCATION1 may be your choice",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",486,"If it is in your budget then LOCATION1, near LOCATION1 may be your choice",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'safety', 'target_entity': 'LOCATION1'}]",682,"If it was the side closer to LOCATION1, I would not accept as I know it can be dangerous there",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1398,If money is no object look at LOCATION2 and LOCATION1,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION2'}]",1398,If money is no object look at LOCATION2 and LOCATION1,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",1398,If money is no object look at LOCATION2 and LOCATION1,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION2'}]",1398,If money is no object look at LOCATION2 and LOCATION1,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",231,"If you are on a budget, people usually stay in the LOCATION1 area which is very popular , and has pretty good nightlife of its own",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",231,"If you are on a budget, people usually stay in the LOCATION1 area which is very popular , and has pretty good nightlife of its own",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",24,"If you are poor, you might live in LOCATION1",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",839,"If you are working in the London , LOCATION1 is only 15 mins on c2c overland train , which is good if you do n't much fancy the tube",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",883,If you can afford it then LOCATION1 ( where LOCATION1 is ) is gorgeous but out of most people 's price ranges,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",883,If you can afford it then LOCATION1 ( where LOCATION1 is ) is gorgeous but out of most people 's price ranges,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",1225,If you do n't mind being further out of London LOCATION1 is another option and more affordable than richmond,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",1225,If you do n't mind being further out of London LOCATION1 is another option and more affordable than richmond,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION2'}]",1355,If you do n't mind living quite a long way out places like LOCATION1 and LOCATION2 are also cheap and quite nice,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",1355,If you do n't mind living quite a long way out places like LOCATION1 and LOCATION2 are also cheap and quite nice,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'transit-location', 'target_entity': 'LOCATION2'}]",1355,If you do n't mind living quite a long way out places like LOCATION1 and LOCATION2 are also cheap and quite nice,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION2'}]",1355,If you do n't mind living quite a long way out places like LOCATION1 and LOCATION2 are also cheap and quite nice,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1355,If you do n't mind living quite a long way out places like LOCATION1 and LOCATION2 are also cheap and quite nice,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",1355,If you do n't mind living quite a long way out places like LOCATION1 and LOCATION2 are also cheap and quite nice,[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",192,"If you don't mind about a fairly lengthy train commute, it would be lovely to live on the LOCATION1 ",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION2'}]",1399,"If you go further into the centre of London then there's LOCATION1, LOCATION2",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",1399,"If you go further into the centre of London then there's LOCATION1, LOCATION2",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",1102,"If you mean flying from the US, then it's basically only LOCATION1 and Gatwick that handle long-haul flights, and it does't matter which one you fly into as it's easy to get from either to the London centre",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",657,"If you mean in NW London, I would highly recommend LOCATION1",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION2'}]",1369,"If you wish to live closer to Central London, look into areas like LOCATION2, LOCATION1",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",1369,"If you wish to live closer to Central London, look into areas like LOCATION2, LOCATION1",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION2'}]",1369,"If you wish to live closer to Central London, look into areas like LOCATION2, LOCATION1",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1369,"If you wish to live closer to Central London, look into areas like LOCATION2, LOCATION1",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",1449,"If you're up to spend a lot, theres a lot of posh places across LOCATION2 and LOCATION1",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Negative', 'aspect': 'price', 'target_entity': 'LOCATION2'}]",1449,"If you're up to spend a lot, theres a lot of posh places across LOCATION2 and LOCATION1",[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION1'}]",1224,"If your on a tighter budget try LOCATION1,LOCATION2 areas Yes S",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'price', 'target_entity': 'LOCATION2'}]",1224,"If your on a tighter budget try LOCATION1,LOCATION2 areas Yes S",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Negative', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1135,Im not a fan of LOCATION1 at all ,[{'sentiment': 'Negative'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",1412,"In LOCATION1 you've got loads of shops, bars and restaurants and it's only a short walk to LOCATION2e for cinemas and more bars and shops",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",157,"In fact you do n't live too far from where my boyfriend lives LOCATION1 is inbetween , its nice because its close to the thames , and very central",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'transit-location', 'target_entity': 'LOCATION1'}]",157,"In fact you do n't live too far from where my boyfriend lives LOCATION1 is inbetween , its nice because its close to the thames , and very central",[{'sentiment': 'Positive'}]
"[{'sentiment': 'Positive', 'aspect': 'general', 'target_entity': 'LOCATION1'}]",1285,"In fact, both LOCATION2 and LOCATION1 contain some of the grandest suburban areas of Greater London",[{'sentiment': 'Positive'}]
